SCA=2; Detector=400;,0249; Lon=-87.240790,0773; Lon=-87.248697,2989; Lon=-87.255906,0285; Lon=-87.261053,1654; Lon=-87.268599,1166; Lon=-87.280937,3022; Lon=-87.276141,3378; Lon=-87.288130,3898; Lon=-87.296005,1192; Lon=-87.301137,4248; Lon=-87.307978,2066; Lon=-87.320977,3924; Lon=-87.316190,5124; Lon=-87.327812,3950; Lon=-87.336350,2096; Lon=-87.341129,6847; Lon=-87.347271,2967; Lon=-87.360902,4825; Lon=-87.356134,7720; Lon=-87.367030,4844; Lon=-87.376213,2983; Lon=-87.380971,8582; Lon=-87.386748,5707; Lon=-87.395921,3845; Lon=-87.400675,0290; Lon=-87.406106,5724; Lon=-87.415950,3862; Lon=-87.420699,1152; Lon=-87.425783,6581; Lon=-87.435610,4721; Lon=-87.440348,2013; Lon=-87.445426,8289; Lon=-87.454892,2868; Lon=-87.465024,4730; Lon=-87.460297,9141; Lon=-87.474474,4734; Lon=-87.480208,2870; Lon=-87.484927,0838; Lon=-87.493687,3717; Lon=-87.504467,5582; Lon=-87.499749,1683; Lon=-87.513219,6426; Lon=-87.519276,3712; Lon=-87.524320,2526; Lon=-87.532725,4554; Lon=-87.543806,6422; Lon=-87.539107,4213; Lon=-87.551860,7261; Lon=-87.558565,4545; Lon=-87.563593,5049; Lon=-87.571294,5379; Lon=-87.583010,7248; Lon=-87.578326,6728; Lon=-87.590366,8076; Lon=-87.597713,6207; Lon=-87.602390,7555; Lon=-87.609732,6187; Lon=-87.622071,8056; Lon=-87.617401,8382; Lon=-87.629071,8885; Lon=-87.636731,7015; Lon=-87.641390,0059; Lon=-87.648049,6999; Lon=-87.661019,9714; Lon=-87.656033,0886; Lon=-87.667338,9689; Lon=-87.675645,7821; Lon=-87.680292,1711; Lon=-87.686599,7796; Lon=-87.699865,0512; Lon=-87.694893,3381; Lon=-87.705496,4410; Lon=-87.794606,0169; Lon=-87.796248,7446; Lon=-87.801178,3696; Lon=-87.810381,8249; Lon=-87.820232,0973; Lon=-87.815308,5347; Lon=-87.829090,0926; Lon=-87.834665,8204; Lon=-87.839582,6148; Lon=-87.848099,8999; Lon=-87.858577,0876; Lon=-87.853994,6945; Lon=-87.867083,1674; Lon=-87.872970,8948; Lon=-87.877875,7737; Lon=-87.886045,9736; Lon=-87.896817,1616; Lon=-87.892247,8527; Lon=-87.904973,1556; Lon=-87.911490,4768; Lon=-87.914096
0.1707738935947418,8.299491882324219,8.299491882324219,8.299491882324219,8.317365646362305,8.227993011474609,8.210117340087891,8.227993011474609,8.227993011474609,8.120743751525879,8.084995269775391,8.084995269775391,8.084995269775391,8.120743751525879,8.084995269775391,8.084995269775391,8.031370162963867,8.084995269775391,8.210117340087891,8.210117340087891,8.210117340087891,8.210117340087891,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.031370162963867,8.031370162963867,8.031370162963867,8.031370162963867,7.977746486663818,7.977746486663818,7.959871292114258,7.959871292114258,7.995621204376221,7.959871292114258,7.995621204376221,7.995621204376221,8.013495445251465,7.977746486663818,7.995621204376221,7.977746486663818,7.977746486663818,7.924122333526611,7.959871292114258,7.959871292114258,7.924122333526611,7.888372421264648,7.924122333526611,7.924122333526611,7.977746486663818,7.852623462677002,7.816873550415039,7.852623462677002,7.816873550415039,7.852623462677002,7.852623462677002,7.852623462677002,7.959871292114258,7.852623462677002,7.906247615814209,7.906247615814209,7.888372421264648,7.959871292114258,7.941996574401856,7.959871292114258,7.941996574401856,8.013495445251465,7.995621204376221,7.995621204376221,7.924122333526611,7.995621204376221,8.031370162963867,7.870497703552246,7.870497703552246,7.870497703552246,7.924122333526611,7.870497703552246,7.924122333526611,7.870497703552246,7.924122333526611,7.870497703552246,7.870497703552246,7.012511730194092,7.870497703552246,7.334256649017334,7.334256649017334,7.012511730194092,6.869513988494873,6.851639270782471,6.869513988494873,6.851639270782471,6.869513988494873,6.869513988494873
0.9091061949729919,8.299491882324219,8.138618469238281,8.102869033813477,8.138618469238281,8.138618469238281,8.049244880676270,8.049244880676270,8.049244880676270,8.049244880676270,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.102869033813477,8.102869033813477,8.120743751525879,8.102869033813477,8.013495445251465,8.031370162963867,8.013495445251465,8.031370162963867,8.013495445251465,7.995621204376221,7.995621204376221,8.013495445251465,7.995621204376221,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.941996574401856,7.941996574401856,7.941996574401856,7.906247615814209,7.941996574401856,7.906247615814209,7.906247615814209,7.924122333526611,7.924122333526611,7.959871292114258,7.924122333526611,7.959871292114258,7.977746486663818,7.941996574401856,7.941996574401856,7.924122333526611,7.941996574401856,7.798998832702637,7.798998832702637,7.816873550415039,7.798998832702637,7.709625720977783,7.405755519866943,7.709625720977783,7.834748744964600,7.941996574401856,7.941996574401856,7.959871292114258,7.941996574401856,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,8.049244880676270,8.084995269775391,8.049244880676270,8.049244880676270,8.031370162963867,8.138618469238281,8.120743751525879,8.138618469238281,8.049244880676270,7.959871292114258,7.959871292114258,7.941996574401856,7.941996574401856,7.995621204376221,8.031370162963867,7.995621204376221,8.013495445251465,7.977746486663818,7.977746486663818,7.870497703552246,7.977746486663818,7.405755519866943,7.405755519866943,7.101885318756104,7.101885318756104,6.887388706207275,6.887388706207275,6.887388706207275,6.887388706207275,6.851639270782471
0.2840956747531891,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.013495445251465,8.013495445251465,7.977746486663818,8.013495445251465,8.084995269775391,8.102869033813477,8.084995269775391,8.102869033813477,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.067119598388672,8.102869033813477,8.067119598388672,8.013495445251465,7.977746486663818,7.977746486663818,8.013495445251465,7.977746486663818,7.959871292114258,7.959871292114258,7.959871292114258,7.959871292114258,8.013495445251465,8.013495445251465,7.977746486663818,8.013495445251465,7.888372421264648,7.959871292114258,7.888372421264648,7.959871292114258,7.888372421264648,7.852623462677002,7.852623462677002,7.852623462677002,7.959871292114258,7.959871292114258,7.977746486663818,7.977746486663818,7.888372421264648,7.906247615814209,7.888372421264648,7.888372421264648,7.834748744964600,7.656001091003418,7.441504478454590,7.656001091003418,7.441504478454590,7.941996574401856,7.834748744964600,7.834748744964600,7.834748744964600,7.941996574401856,8.031370162963867,8.031370162963867,7.995621204376221,8.049244880676270,8.067119598388672,8.049244880676270,8.067119598388672,8.174367904663086,8.156494140625000,8.156494140625000,8.156494140625000,8.156494140625000,8.067119598388672,8.013495445251465,8.013495445251465,7.995621204376221,8.031370162963867,8.049244880676270,8.031370162963867,8.049244880676270,7.995621204376221,8.013495445251465,8.013495445251465,7.870497703552246,8.013495445251465,7.870497703552246,7.870497703552246,7.691751003265381,7.030386447906494,6.923138141632080,7.030386447906494,6.923138141632080,6.869513988494873,6.869513988494873
0.7373384833335877,8.013495445251465,7.977746486663818,7.977746486663818,8.013495445251465,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.102869033813477,8.102869033813477,8.067119598388672,8.013495445251465,7.977746486663818,8.013495445251465,8.013495445251465,7.959871292114258,7.959871292114258,7.959871292114258,7.959871292114258,7.959871292114258,8.013495445251465,8.013495445251465,7.977746486663818,8.013495445251465,7.959871292114258,7.959871292114258,7.888372421264648,7.959871292114258,7.852623462677002,7.870497703552246,7.852623462677002,7.870497703552246,7.959871292114258,7.959871292114258,7.977746486663818,7.959871292114258,7.906247615814209,7.906247615814209,7.888372421264648,7.888372421264648,7.656001091003418,7.870497703552246,7.656001091003418,7.656001091003418,7.441504478454590,7.941996574401856,7.834748744964600,7.941996574401856,7.941996574401856,8.049244880676270,8.031370162963867,8.031370162963867,8.049244880676270,8.049244880676270,8.049244880676270,8.049244880676270,8.067119598388672,8.174367904663086,8.156494140625000,8.174367904663086,8.156494140625000,8.084995269775391,8.067119598388672,8.067119598388672,8.102869033813477,8.067119598388672,8.067119598388672,8.031370162963867,8.031370162963867,8.049244880676270,7.995621204376221,8.013495445251465,7.995621204376221,8.013495445251465,7.941996574401856,7.870497703552246,7.870497703552246,7.030386447906494,7.298507213592529,7.030386447906494,7.030386447906494,6.923138141632080,6.869513988494873,6.869513988494873,6.869513988494873,6.869513988494873,6.869513988494873,6.869513988494873
0.6806201338768005,7.924122333526611,7.924122333526611,7.924122333526611,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.031370162963867,8.067119598388672,8.031370162963867,8.031370162963867,8.067119598388672,8.031370162963867,8.031370162963867,8.031370162963867,8.067119598388672,7.995621204376221,7.995621204376221,7.959871292114258,7.995621204376221,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,8.013495445251465,8.013495445251465,7.977746486663818,8.013495445251465,7.941996574401856,7.941996574401856,7.941996574401856,7.941996574401856,7.924122333526611,7.888372421264648,7.924122333526611,7.924122333526611,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.924122333526611,7.924122333526611,7.924122333526611,7.924122333526611,7.995621204376221,7.977746486663818,7.995621204376221,7.977746486663818,8.192242622375488,8.192242622375488,8.049244880676270,8.192242622375488,8.120743751525879,8.120743751525879,8.084995269775391,8.120743751525879,8.174367904663086,8.192242622375488,8.174367904663086,8.192242622375488,8.174367904663086,8.245866775512695,8.210117340087891,8.245866775512695,8.192242622375488,8.192242622375488,8.138618469238281,8.138618469238281,8.120743751525879,8.138618469238281,8.120743751525879,8.067119598388672,8.120743751525879,8.067119598388672,8.067119598388672,8.013495445251465,8.067119598388672,8.049244880676270,8.049244880676270,8.013495445251465,8.013495445251465,7.602377414703369,7.798998832702637,7.602377414703369,7.602377414703369,6.887388706207275,6.887388706207275,6.869513988494873,6.887388706207275,6.887388706207275,6.887388706207275,6.869513988494873
0.2831110954284668,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.031370162963867,8.031370162963867,8.067119598388672,8.031370162963867,8.031370162963867,8.067119598388672,8.031370162963867,8.067119598388672,8.031370162963867,7.995621204376221,7.959871292114258,7.995621204376221,7.995621204376221,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,8.013495445251465,8.013495445251465,7.977746486663818,8.013495445251465,7.941996574401856,7.941996574401856,7.977746486663818,7.941996574401856,7.924122333526611,7.924122333526611,7.888372421264648,7.924122333526611,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.924122333526611,7.924122333526611,7.924122333526611,7.924122333526611,7.977746486663818,7.995621204376221,7.995621204376221,8.192242622375488,7.977746486663818,8.192242622375488,8.192242622375488,8.049244880676270,8.120743751525879,8.084995269775391,8.120743751525879,8.120743751525879,8.192242622375488,8.174367904663086,8.174367904663086,8.174367904663086,8.192242622375488,8.245866775512695,8.245866775512695,8.210117340087891,8.192242622375488,8.138618469238281,8.192242622375488,8.138618469238281,8.138618469238281,8.120743751525879,8.120743751525879,8.067119598388672,8.120743751525879,8.102869033813477,8.067119598388672,8.067119598388672,8.013495445251465,8.049244880676270,8.013495445251465,8.049244880676270,8.013495445251465,7.798998832702637,7.602377414703369,7.602377414703369,6.887388706207275,7.602377414703369,6.887388706207275,6.887388706207275,6.869513988494873,6.887388706207275,6.869513988494873,6.887388706207275,6.869513988494873,7.066135406494141,6.941012859344482
0.4529777467250824,7.924122333526611,7.924122333526611,7.924122333526611,8.067119598388672,8.013495445251465,8.138618469238281,8.013495445251465,8.138618469238281,8.031370162963867,8.031370162963867,8.031370162963867,7.941996574401856,8.031370162963867,7.959871292114258,7.959871292114258,7.941996574401856,7.941996574401856,7.941996574401856,7.888372421264648,7.941996574401856,7.798998832702637,7.888372421264648,7.798998832702637,7.798998832702637,7.888372421264648,7.870497703552246,7.870497703552246,7.870497703552246,7.870497703552246,7.941996574401856,7.906247615814209,7.941996574401856,7.941996574401856,7.995621204376221,7.977746486663818,7.995621204376221,7.924122333526611,7.941996574401856,7.941996574401856,7.941996574401856,7.924122333526611,7.995621204376221,7.995621204376221,7.995621204376221,7.995621204376221,8.227993011474609,8.263741493225098,8.227993011474609,8.263741493225098,8.227993011474609,8.281616210937500,8.192242622375488,8.281616210937500,8.281616210937500,8.281616210937500,8.227993011474609,8.281616210937500,8.299491882324219,8.317365646362305,8.299491882324219,8.317365646362305,8.299491882324219,8.263741493225098,8.227993011474609,8.263741493225098,8.263741493225098,8.138618469238281,8.138618469238281,8.138618469238281,8.084995269775391,8.138618469238281,8.084995269775391,8.102869033813477,8.084995269775391,8.049244880676270,8.049244880676270,8.049244880676270,8.049244880676270,7.941996574401856,7.941996574401856,7.888372421264648,7.888372421264648,6.958887577056885,7.012511730194092,6.958887577056885,7.012511730194092,6.958887577056885,6.869513988494873,6.869513988494873,6.869513988494873,7.352130889892578,7.352130889892578,7.227008342742920
0.3391842544078827,7.119760513305664,7.620252132415772,7.620252132415772,7.405755519866943,7.620252132415772,7.030386447906494,6.923138141632080,7.030386447906494,6.923138141632080,7.030386447906494,7.906247615814209,7.906247615814209,7.906247615814209,6.941012859344482,6.941012859344482,6.851639270782471,6.851639270782471,6.762265205383301,6.744391441345215,6.762265205383301,6.744391441345215,6.762265205383301,6.869513988494873,6.869513988494873,6.887388706207275,6.869513988494873,7.548753261566162,7.316381931304932,7.316381931304932,7.548753261566162,7.423629760742188,7.709625720977783,7.709625720977783,8.120743751525879,7.423629760742188,8.120743751525879,8.120743751525879,8.263741493225098,8.513987541198731,8.370990753173828,8.513987541198731,8.370990753173828,7.798998832702637,7.673876285552979,7.673876285552979,7.673876285552979,7.673876285552979,8.370990753173828,8.370990753173828,8.192242622375488,8.370990753173828,8.317365646362305,8.281616210937500,8.317365646362305,8.281616210937500,8.227993011474609,8.227993011474609,8.156494140625000,8.227993011474609,8.120743751525879,8.120743751525879,8.120743751525879,8.120743751525879,8.084995269775391,8.120743751525879,8.084995269775391,8.084995269775391,8.084995269775391,8.084995269775391,8.102869033813477,8.084995269775391,8.084995269775391,7.816873550415039,7.816873550415039,7.906247615814209,7.816873550415039,7.852623462677002,7.816873550415039,7.852623462677002,7.763249874114990,7.906247615814209,7.906247615814209,8.013495445251465,7.906247615814209,7.191258907318115,7.191258907318115,7.691751003265381,7.691751003265381,7.638126850128174,7.084010601043701,7.638126850128174,7.084010601043701,7.370006084442139
0.3957149684429169,8.067119598388672,8.013495445251465,8.013495445251465,8.138618469238281,8.138618469238281,8.031370162963867,8.031370162963867,8.031370162963867,8.031370162963867,7.941996574401856,7.959871292114258,7.941996574401856,7.959871292114258,7.941996574401856,7.888372421264648,7.941996574401856,7.941996574401856,7.888372421264648,7.798998832702637,7.798998832702637,7.798998832702637,7.888372421264648,7.870497703552246,7.870497703552246,7.870497703552246,7.870497703552246,7.941996574401856,7.959871292114258,7.941996574401856,7.941996574401856,7.977746486663818,7.995621204376221,7.995621204376221,7.941996574401856,7.924122333526611,7.941996574401856,7.924122333526611,7.941996574401856,7.995621204376221,7.995621204376221,7.995621204376221,7.995621204376221,8.263741493225098,8.227993011474609,8.227993011474609,8.227993011474609,8.263741493225098,8.281616210937500,8.281616210937500,8.192242622375488,8.281616210937500,8.227993011474609,8.281616210937500,8.281616210937500,8.317365646362305,8.299491882324219,8.299491882324219,8.299491882324219,8.317365646362305,8.263741493225098,8.263741493225098,8.227993011474609,8.263741493225098,8.138618469238281,8.138618469238281,8.138618469238281,8.138618469238281,8.084995269775391,8.084995269775391,8.102869033813477,8.084995269775391,8.156494140625000,8.049244880676270,8.049244880676270,8.049244880676270,7.941996574401856,7.888372421264648,7.941996574401856,7.888372421264648,7.012511730194092,6.958887577056885,6.958887577056885,6.958887577056885,7.012511730194092,6.869513988494873,6.869513988494873,6.869513988494873,7.352130889892578,7.227008342742920,7.352130889892578,7.227008342742920,7.584502220153809,7.566627979278565
0.6783685088157654,7.423629760742188,7.423629760742188,8.084995269775391,8.084995269775391,8.084995269775391,8.102869033813477,8.084995269775391,7.959871292114258,7.959871292114258,7.941996574401856,7.941996574401856,7.870497703552246,7.924122333526611,7.870497703552246,7.870497703552246,7.798998832702637,7.691751003265381,7.602377414703369,7.691751003265381,7.602377414703369,7.834748744964600,7.781124591827393,7.781124591827393,7.781124591827393,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,7.977746486663818,8.013495445251465,8.013495445251465,8.031370162963867,8.013495445251465,8.067119598388672,8.031370162963867,8.067119598388672,8.031370162963867,8.067119598388672,8.245866775512695,8.174367904663086,8.245866775512695,8.317365646362305,8.317365646362305,8.317365646362305,8.317365646362305,8.299491882324219,8.299491882324219,8.299491882324219,8.227993011474609,8.299491882324219,8.281616210937500,8.281616210937500,8.299491882324219,8.299491882324219,8.263741493225098,8.245866775512695,8.245866775512695,8.245866775512695,8.174367904663086,8.174367904663086,8.174367904663086,8.192242622375488,8.192242622375488,8.192242622375488,8.174367904663086,8.192242622375488,8.156494140625000,8.156494140625000,8.156494140625000,8.120743751525879,7.959871292114258,7.995621204376221,7.995621204376221,7.995621204376221,7.959871292114258,7.244883060455322,7.244883060455322,7.173384189605713,6.887388706207275,6.887388706207275,6.887388706207275,6.887388706207275,7.316381931304932,7.459379673004150,7.459379673004150,7.459379673004150,7.316381931304932,7.530878543853760,7.530878543853760,7.477254390716553
